game name,level number,steps,win,score
portals,0,90,False,0
portals,0,198,False,0
portals,0,118,False,0
portals,0,63,False,0
portals,0,198,False,0
portals,0,34,False,0
portals,0,11,False,0
portals,0,126,False,0
portals,0,66,False,0
portals,0,198,False,0
portals,0,127,False,0
portals,0,11,False,0
portals,0,15,False,0
portals,0,11,False,0
portals,0,75,False,0
portals,0,57,False,0
portals,0,160,False,0
portals,0,365,False,0
portals,0,23,False,0
portals,0,11,False,0
portals,0,93,False,0
portals,0,119,False,0
portals,0,50,False,0
portals,0,115,False,0
portals,0,198,False,0
portals,0,11,False,0
portals,0,199,False,0
portals,0,130,False,0
portals,0,49,False,0
portals,0,118,False,0
portals,0,11,False,0
portals,0,206,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,32,False,0
portals,0,31,False,0
portals,0,50,False,0
portals,0,45,False,0
portals,0,112,False,0
portals,0,352,False,0
portals,0,11,False,0
portals,0,75,False,0
portals,0,57,False,0
portals,0,31,False,0
portals,0,26,False,0
portals,0,153,False,0
portals,0,216,False,0
portals,0,185,False,0
portals,0,241,False,0
portals,0,75,False,0
portals,0,47,False,0
portals,0,93,False,0
portals,0,47,False,0
portals,0,119,False,0
portals,0,55,False,0
portals,0,118,False,0
portals,0,193,False,0
portals,0,11,False,0
portals,0,47,False,0
portals,0,118,False,0
portals,0,43,False,0
portals,0,369,False,0
portals,0,139,False,0
portals,0,30,False,0
portals,0,15,False,0
portals,0,43,False,0
portals,0,250,False,0
portals,0,64,False,0
portals,0,11,False,0
portals,0,126,False,0
portals,0,43,False,0
portals,0,309,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,41,False,0
portals,0,299,False,0
portals,0,398,False,0
portals,0,205,False,0
portals,0,153,False,0
portals,0,401,False,0
portals,0,75,False,0
portals,0,401,False,0
portals,0,124,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,279,False,0
portals,0,165,False,0
portals,0,401,False,0
portals,0,139,False,0
portals,0,193,False,0
portals,0,128,False,0
portals,0,19,False,0
portals,0,11,False,0
portals,0,193,False,0
portals,0,401,False,0
portals,0,11,False,0
portals,0,225,False,0
portals,0,401,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,32,False,0
portals,0,89,False,0
portals,0,190,False,0
portals,0,261,False,0
portals,0,203,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,53,False,0
portals,0,401,False,0
portals,0,62,False,0
portals,0,107,False,0
portals,0,63,False,0
portals,0,401,False,0
portals,0,401,False,0
portals,0,104,False,0
portals,0,39,False,0
portals,0,213,False,0
portals,0,119,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,47,False,0
portals,0,58,False,0
portals,0,64,False,0
portals,0,177,False,0
portals,0,11,False,0
portals,0,130,False,0
portals,0,46,False,0
portals,0,195,False,0
portals,0,231,False,0
portals,0,15,False,0
portals,0,11,False,0
portals,0,301,False,0
portals,0,65,False,0
portals,0,87,False,0
portals,0,25,False,0
portals,0,334,False,0
portals,0,266,False,0
portals,0,103,False,0
portals,0,34,False,0
portals,0,82,False,0
portals,0,111,False,0
portals,0,107,False,0
portals,0,181,False,0
portals,0,57,False,0
portals,0,43,False,0
portals,0,90,False,0
portals,0,28,False,0
portals,0,43,False,0
portals,0,171,False,0
portals,0,37,False,0
portals,0,137,False,0
portals,0,93,False,0
portals,0,129,False,0
portals,0,55,False,0
portals,0,95,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,51,False,0
portals,0,11,False,0
portals,0,178,False,0
portals,0,19,False,0
portals,0,49,False,0
portals,0,11,False,0
portals,0,32,False,0
portals,0,63,False,0
portals,0,25,False,0
portals,0,263,False,0
portals,0,125,False,0
portals,0,11,False,0
portals,0,35,False,0
portals,0,93,False,0
portals,0,401,False,0
portals,0,219,False,0
portals,0,11,False,0
portals,0,211,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,51,False,0
portals,0,231,False,0
portals,0,149,False,0
portals,0,47,False,0
portals,0,43,False,0
portals,0,51,False,0
portals,0,119,False,0
portals,0,266,False,0
portals,0,57,False,0
portals,0,153,False,0
portals,0,61,False,0
portals,0,235,False,0
portals,0,43,False,0
portals,0,63,False,0
portals,0,187,False,0
portals,0,51,False,0
portals,0,245,False,0
portals,0,11,False,0
portals,0,110,False,0
portals,0,11,False,0
portals,0,125,False,0
portals,0,329,False,0
portals,0,130,False,0
portals,0,66,False,0
portals,0,185,False,0
portals,0,193,False,0
portals,0,75,False,0
portals,0,132,False,0
portals,0,75,False,0
portals,0,273,False,0
portals,0,105,False,0
portals,0,75,False,0
portals,0,119,False,0
portals,0,128,False,0
portals,0,401,False,0
portals,0,261,False,0
portals,0,23,False,0
portals,0,119,False,0
portals,0,131,False,0
portals,0,292,False,0
portals,0,335,False,0
portals,0,190,False,0
portals,0,11,False,0
portals,0,180,False,0
portals,0,25,False,0
portals,0,11,False,0
portals,0,92,False,0
portals,0,11,False,0
portals,0,145,False,0
portals,0,215,False,0
portals,0,63,False,0
portals,0,11,False,0
portals,0,242,False,0
portals,0,253,False,0
portals,0,197,False,0
portals,0,123,False,0
portals,0,11,False,0
portals,0,221,False,0
portals,0,61,False,0
portals,0,125,False,0
portals,0,47,False,0
portals,0,46,False,0
portals,0,279,False,0
portals,0,26,False,0
portals,0,84,False,0
portals,0,401,False,0
portals,0,126,False,0
portals,0,125,False,0
portals,0,126,False,0
portals,0,353,False,0
portals,0,11,False,0
portals,0,115,False,0
portals,0,103,False,0
portals,0,122,False,0
portals,0,198,False,0
portals,0,65,False,0
portals,0,57,False,0
portals,0,48,False,0
portals,0,11,False,0
portals,0,57,False,0
portals,0,27,False,0
portals,0,11,False,0
portals,0,65,False,0
portals,0,31,False,0
portals,0,11,False,0
portals,0,143,False,0
portals,0,57,False,0
portals,0,11,False,0
portals,0,190,False,0
portals,0,75,False,0
portals,0,89,False,0
portals,0,25,False,0
portals,0,11,False,0
portals,0,105,False,0
portals,0,176,False,0
portals,0,22,False,0
portals,0,313,False,0
portals,0,125,False,0
portals,0,299,False,0
portals,0,245,False,0
portals,0,67,False,0
portals,0,171,False,0
portals,0,121,False,0
portals,0,339,False,0
portals,0,107,False,0
portals,0,75,False,0
portals,0,145,False,0
portals,0,43,False,0
portals,0,43,False,0
portals,0,210,False,0
portals,0,162,False,0
portals,0,75,False,0
portals,0,147,False,0
portals,0,153,False,0
portals,0,11,False,0
portals,0,139,False,0
portals,0,75,False,0
portals,0,211,False,0
portals,0,123,False,0
portals,0,107,False,0
portals,0,62,False,0
portals,0,53,False,0
portals,0,11,False,0
portals,0,198,False,0
portals,0,266,False,0
portals,0,63,False,0
portals,0,122,False,0
portals,0,105,False,0
portals,0,49,False,0
portals,0,91,False,0
portals,0,66,False,0
portals,0,21,False,0
portals,0,32,False,0
portals,0,54,False,0
portals,0,21,False,0
portals,0,127,False,0
portals,0,89,False,0
portals,0,55,False,0
portals,0,29,False,0
portals,0,305,False,0
portals,0,77,False,0
portals,0,43,False,0
portals,0,43,False,0
portals,0,57,False,0
portals,0,43,False,0
portals,0,193,False,0
portals,0,11,False,0
portals,0,62,False,0
portals,0,311,False,0
portals,0,25,False,0
portals,0,193,False,0
portals,0,31,False,0
portals,0,43,False,0
portals,0,198,False,0
portals,0,26,False,0
portals,0,130,False,0
portals,0,117,False,0
portals,0,150,False,0
portals,0,401,False,0
portals,0,401,False,0
portals,0,199,False,0
portals,0,23,False,0
portals,0,295,False,0
portals,0,11,False,0
portals,0,89,False,0
portals,0,361,False,0
portals,0,129,False,0
portals,0,271,False,0
portals,0,43,False,0
portals,0,89,False,0
portals,0,75,False,0
portals,0,198,False,0
portals,0,203,False,0
portals,0,126,False,0
portals,0,161,False,0
portals,0,11,False,0
portals,0,25,False,0
portals,0,299,False,0
portals,0,178,False,0
portals,0,133,False,0
portals,0,11,False,0
portals,0,107,False,0
portals,0,401,False,0
portals,0,75,False,0
portals,0,11,False,0
portals,0,183,False,0
portals,0,107,False,0
portals,0,43,False,0
portals,0,255,False,0
portals,0,82,False,0
portals,0,62,False,0
portals,0,401,False,0
portals,0,67,False,0
portals,0,125,False,0
portals,0,117,False,0
portals,0,244,False,0
portals,0,130,False,0
portals,0,113,False,0
portals,0,167,False,0
portals,0,43,False,0
portals,0,109,False,0
portals,0,43,False,0
portals,0,198,False,0
portals,0,270,False,0
portals,0,43,False,0
portals,0,75,False,0
portals,0,62,False,0
portals,0,58,False,0
portals,0,61,False,0
portals,0,125,False,0
portals,0,118,False,0
portals,0,198,False,0
portals,0,107,False,0
portals,0,40,False,0
portals,0,11,False,0
portals,0,94,False,0
portals,0,199,False,0
portals,0,25,False,0
portals,0,57,False,0
portals,0,253,False,0
portals,0,61,False,0
portals,0,250,False,0
portals,0,261,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,215,False,0
portals,0,75,False,0
portals,0,285,False,0
portals,0,105,False,0
portals,0,262,False,0
portals,0,61,False,0
portals,0,66,False,0
portals,0,55,False,0
portals,0,53,False,0
portals,0,118,False,0
portals,0,130,False,0
portals,0,167,False,0
portals,0,192,False,0
portals,0,33,False,0
portals,0,11,False,0
portals,0,47,False,0
portals,0,121,False,0
portals,0,74,False,0
portals,0,151,False,0
portals,0,11,False,0
portals,0,160,False,0
portals,0,49,False,0
portals,0,57,False,0
portals,0,253,False,0
portals,0,44,False,0
portals,0,85,False,0
portals,0,121,False,0
portals,0,43,False,0
portals,0,97,False,0
portals,0,401,False,0
portals,0,63,False,0
portals,0,11,False,0
portals,0,72,False,0
portals,0,75,False,0
portals,0,143,False,0
portals,0,254,False,0
portals,0,36,False,0
portals,0,130,False,0
portals,0,11,False,0
portals,0,117,False,0
portals,0,277,False,0
portals,0,125,False,0
portals,0,57,False,0
portals,0,52,False,0
portals,0,51,False,0
portals,0,43,False,0
portals,0,20,False,0
portals,0,253,False,0
portals,0,57,False,0
portals,0,346,False,0
portals,0,51,False,0
portals,0,36,False,0
portals,0,31,False,0
portals,0,219,False,0
portals,0,125,False,0
portals,0,125,False,0
portals,0,189,False,0
portals,0,124,False,0
portals,0,62,False,0
portals,0,62,False,0
portals,0,43,False,0
portals,0,23,False,0
portals,0,120,False,0
portals,0,111,False,0
portals,0,89,False,0
portals,0,45,False,0
portals,0,401,False,0
portals,0,70,False,0
portals,0,401,False,0
portals,0,11,False,0
portals,0,48,False,0
portals,0,97,False,0
portals,0,23,False,0
portals,0,87,False,0
portals,0,121,False,0
portals,0,381,False,0
portals,0,62,False,0
portals,0,66,False,0
portals,0,266,False,0
portals,0,47,False,0
portals,0,23,False,0
portals,0,125,False,0
portals,0,255,False,0
portals,0,55,False,0
portals,0,266,False,0
portals,0,185,False,0
portals,0,139,False,0
portals,0,253,False,0
portals,0,401,False,0
portals,0,71,False,0
portals,0,107,False,0
portals,0,19,False,0
portals,0,185,False,0
portals,0,11,False,0
portals,0,262,False,0
portals,0,147,False,0
portals,0,113,False,0
portals,0,80,False,0
portals,0,232,False,0
portals,0,57,False,0
portals,0,55,False,0
portals,0,266,False,0
portals,0,35,False,0
portals,0,194,False,0
portals,0,105,False,0
portals,0,198,False,0
portals,0,43,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,182,False,0
portals,0,401,False,0
portals,0,25,False,0
portals,0,169,False,0
portals,0,217,False,0
portals,0,62,False,0
portals,0,245,False,0
portals,0,389,False,0
portals,0,11,False,0
portals,0,82,False,0
portals,0,61,False,0
portals,0,177,False,0
portals,0,53,False,0
portals,0,140,False,0
portals,0,401,False,0
portals,0,123,False,0
portals,0,58,False,0
portals,0,71,False,0
portals,0,265,False,0
portals,0,75,False,0
portals,0,15,False,0
portals,0,159,False,0
portals,0,43,False,0
portals,0,87,False,0
portals,0,43,False,0
portals,0,193,False,0
portals,0,190,False,0
portals,0,11,False,0
portals,0,135,False,0
portals,0,11,False,0
portals,0,70,False,0
portals,0,62,False,0
portals,0,58,False,0
portals,0,58,False,0
portals,0,59,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,43,False,0
portals,0,84,False,0
portals,0,285,False,0
portals,0,105,False,0
portals,0,193,False,0
portals,0,261,False,0
portals,0,54,False,0
portals,0,11,False,0
portals,0,27,False,0
portals,0,203,False,0
portals,0,145,False,0
portals,0,24,False,0
portals,0,89,False,0
portals,0,251,False,0
portals,0,57,False,0
portals,0,125,False,0
portals,0,401,False,0
portals,0,24,False,0
portals,0,130,False,0
portals,0,20,False,0
portals,0,91,False,0
portals,0,82,False,0
portals,0,255,False,0
portals,0,401,False,0
portals,0,57,False,0
portals,0,62,False,0
portals,0,43,False,0
portals,0,91,False,0
portals,0,11,False,0
portals,0,255,False,0
portals,0,153,False,0
portals,0,125,False,0
portals,0,55,False,0
portals,0,139,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,322,False,0
portals,0,90,False,0
portals,0,106,False,0
portals,0,69,False,0
portals,0,107,False,0
portals,0,16,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,89,False,0
portals,0,43,False,0
portals,0,126,False,0
portals,0,121,False,0
portals,0,247,False,0
portals,0,118,False,0
portals,0,47,False,0
portals,0,53,False,0
portals,0,72,False,0
portals,0,23,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,199,False,0
portals,0,43,False,0
portals,0,71,False,0
portals,0,94,False,0
portals,0,43,False,0
portals,0,107,False,0
portals,0,11,False,0
portals,0,134,False,0
portals,0,285,False,0
portals,0,73,False,0
portals,0,361,False,0
portals,0,83,False,0
portals,0,315,False,0
portals,0,93,False,0
portals,0,122,False,0
portals,0,255,False,0
portals,0,55,False,0
portals,0,401,False,0
portals,0,43,False,0
portals,0,55,False,0
portals,0,307,False,0
portals,0,11,False,0
portals,0,15,False,0
portals,0,57,False,0
portals,0,66,False,0
portals,0,389,False,0
portals,0,48,False,0
portals,0,130,False,0
portals,0,43,False,0
portals,0,25,False,0
portals,0,32,False,0
portals,0,52,False,0
portals,0,43,False,0
portals,0,75,False,0
portals,0,107,False,0
portals,0,187,False,0
portals,0,51,False,0
portals,0,79,False,0
portals,0,39,False,0
portals,0,80,False,0
portals,0,185,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,66,False,0
portals,0,42,False,0
portals,0,43,False,0
portals,0,141,False,0
portals,0,52,False,0
portals,0,249,False,0
portals,0,51,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,94,False,0
portals,0,130,False,0
portals,0,11,False,0
portals,0,266,False,0
portals,0,127,False,0
portals,0,255,False,0
portals,0,11,False,0
portals,0,94,False,0
portals,0,401,False,0
portals,0,53,False,0
portals,0,42,False,0
portals,0,151,False,0
portals,0,83,False,0
portals,0,93,False,0
portals,0,198,False,0
portals,0,120,False,0
portals,0,89,False,0
portals,0,401,False,0
portals,0,293,False,0
portals,0,129,False,0
portals,0,130,False,0
portals,0,96,False,0
portals,0,11,False,0
portals,0,271,False,0
portals,0,43,False,0
portals,0,58,False,0
portals,0,400,False,0
portals,0,18,False,0
portals,0,82,False,0
portals,0,301,False,0
portals,0,130,False,0
portals,0,198,False,0
portals,0,11,False,0
portals,0,203,False,0
portals,0,261,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,163,False,0
portals,0,29,False,0
portals,0,107,False,0
portals,0,96,False,0
portals,0,187,False,0
portals,0,29,False,0
portals,0,11,False,0
portals,0,185,False,0
portals,0,11,False,0
portals,0,31,False,0
portals,0,116,False,0
portals,0,266,False,0
portals,0,273,False,0
portals,0,48,False,0
portals,0,87,False,0
portals,0,102,False,0
portals,0,131,False,0
portals,0,118,False,0
portals,0,55,False,0
portals,0,57,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,62,False,0
portals,0,23,False,0
portals,0,186,False,0
portals,0,43,False,0
portals,0,83,False,0
portals,0,125,False,0
portals,0,372,False,0
portals,0,42,False,0
portals,0,203,False,0
portals,0,223,False,0
portals,0,261,False,0
portals,0,24,False,0
portals,0,213,False,0
portals,0,34,False,0
portals,0,80,False,0
portals,0,277,False,0
portals,0,166,False,0
portals,0,34,False,0
portals,0,321,False,0
portals,0,11,False,0
portals,0,81,False,0
portals,0,149,False,0
portals,0,83,False,0
portals,0,144,False,0
portals,0,89,False,0
portals,0,121,False,0
portals,0,58,False,0
portals,0,62,False,0
portals,0,141,False,0
portals,0,43,False,0
portals,0,55,False,0
portals,0,86,False,0
portals,0,261,False,0
portals,0,173,False,0
portals,0,209,False,0
portals,0,258,False,0
portals,0,11,False,0
portals,0,359,False,0
portals,0,79,False,0
portals,0,201,False,0
portals,0,401,False,0
portals,0,75,False,0
portals,0,43,False,0
portals,0,127,False,0
portals,0,213,False,0
portals,0,401,False,0
portals,0,43,False,0
portals,0,401,False,0
portals,0,190,False,0
portals,0,401,False,0
portals,0,81,False,0
portals,0,130,False,0
portals,0,293,False,0
portals,0,93,False,0
portals,0,334,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,75,False,0
portals,0,152,False,0
portals,0,43,False,0
portals,0,53,False,0
portals,0,116,False,0
portals,0,151,False,0
portals,0,401,False,0
portals,0,11,False,0
portals,0,301,False,0
portals,0,111,False,0
portals,0,57,False,0
portals,0,23,False,0
portals,0,89,False,0
portals,0,318,False,0
portals,0,149,False,0
portals,0,57,False,0
portals,0,11,False,0
portals,0,62,False,0
portals,0,161,False,0
portals,0,75,False,0
portals,0,401,False,0
portals,0,107,False,0
portals,0,263,False,0
portals,0,149,False,0
portals,0,89,False,0
portals,0,190,False,0
portals,0,89,False,0
portals,0,75,False,0
portals,0,87,False,0
portals,0,215,False,0
portals,0,248,False,0
portals,0,11,False,0
portals,0,55,False,0
portals,0,43,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,43,False,0
portals,0,57,False,0
portals,0,96,False,0
portals,0,54,False,0
portals,0,145,False,0
portals,0,56,False,0
portals,0,43,False,0
portals,0,101,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,98,False,0
portals,0,193,False,0
portals,0,401,False,0
portals,0,393,False,0
portals,0,57,False,0
portals,0,189,False,0
portals,0,139,False,0
portals,0,394,False,0
portals,0,125,False,0
portals,0,75,False,0
portals,0,11,False,0
portals,0,233,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,266,False,0
portals,0,106,False,0
portals,0,302,False,0
portals,0,43,False,0
portals,0,43,False,0
portals,0,57,False,0
portals,0,43,False,0
portals,0,231,False,0
portals,0,89,False,0
portals,0,66,False,0
portals,0,67,False,0
portals,0,118,False,0
portals,0,11,False,0
portals,0,56,False,0
portals,0,272,False,0
portals,0,302,False,0
portals,0,167,False,0
portals,0,11,False,0
portals,0,51,False,0
portals,0,191,False,0
portals,0,401,False,0
portals,0,62,False,0
portals,0,11,False,0
portals,0,75,False,0
portals,0,11,False,0
portals,0,253,False,0
portals,0,122,False,0
portals,0,271,False,0
portals,0,46,False,0
portals,0,101,False,0
portals,0,11,False,0
portals,0,75,False,0
portals,0,53,False,0
portals,0,64,False,0
portals,0,30,False,0
portals,0,35,False,0
portals,0,401,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,75,False,0
portals,0,175,False,0
portals,0,11,False,0
portals,0,42,False,0
portals,0,122,False,0
portals,0,88,False,0
portals,0,101,False,0
portals,0,36,False,0
portals,0,27,False,0
portals,0,11,False,0
portals,0,22,False,0
portals,0,41,False,0
portals,0,126,False,0
portals,0,35,False,0
portals,0,193,False,0
portals,0,125,False,0
portals,0,394,False,0
portals,0,265,False,0
portals,0,23,False,0
portals,0,231,False,0
portals,0,57,False,0
portals,0,68,False,0
portals,0,388,False,0
portals,0,401,False,0
portals,0,113,False,0
portals,0,23,False,0
portals,0,125,False,0
portals,0,16,False,0
portals,0,122,False,0
portals,0,390,False,0
portals,0,75,False,0
portals,0,54,False,0
portals,0,46,False,0
portals,0,189,False,0
portals,0,43,False,0
portals,0,130,False,0
portals,0,237,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,203,False,0
portals,0,30,False,0
portals,0,11,False,0
portals,0,131,False,0
portals,0,171,False,0
portals,0,194,False,0
portals,0,102,False,0
portals,0,401,False,0
portals,0,62,False,0
portals,0,330,False,0
portals,0,279,False,0
portals,0,71,False,0
portals,0,213,False,0
portals,0,261,False,0
portals,0,261,False,0
portals,0,255,False,0
portals,0,53,False,0
portals,0,111,False,0
portals,0,62,False,0
portals,0,46,False,0
portals,0,233,False,0
portals,0,97,False,0
portals,0,281,False,0
portals,0,77,False,0
portals,0,43,False,0
portals,0,139,False,0
portals,0,77,False,0
portals,0,62,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,88,False,0
portals,0,31,False,0
portals,0,126,False,0
portals,0,75,False,0
portals,0,125,False,0
portals,0,75,False,0
portals,0,216,False,0
portals,0,266,False,0
portals,0,183,False,0
portals,0,267,False,0
portals,0,89,False,0
portals,0,63,False,0
portals,0,11,False,0
portals,0,173,False,0
portals,0,168,False,0
portals,0,129,False,0
portals,0,55,False,0
portals,0,43,False,0
portals,0,62,False,0
portals,0,11,False,0
portals,0,166,False,0
portals,0,237,False,0
portals,0,181,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,66,False,0
portals,0,401,False,0
portals,0,401,False,0
portals,0,122,False,0
portals,0,234,False,0
portals,0,93,False,0
portals,0,75,False,0
portals,0,11,False,0
portals,0,53,False,0
portals,0,57,False,0
portals,0,25,False,0
portals,0,11,False,0
portals,0,166,False,0
portals,0,198,False,0
portals,0,401,False,0
portals,0,73,False,0
portals,0,23,False,0
portals,0,55,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,401,False,0
portals,0,43,False,0
portals,0,57,False,0
portals,0,73,False,0
portals,0,43,False,0
portals,0,198,False,0
portals,0,113,False,0
portals,0,127,False,0
portals,0,130,False,0
portals,0,43,False,0
portals,0,113,False,0
portals,0,39,False,0
portals,0,11,False,0
portals,0,159,False,0
portals,0,401,False,0
portals,0,331,False,0
portals,0,119,False,0
portals,0,40,False,0
portals,0,79,False,0
portals,0,366,False,0
portals,0,119,False,0
portals,0,89,False,0
portals,0,187,False,0
portals,0,401,False,0
portals,0,53,False,0
portals,0,149,False,0
portals,0,75,False,0
portals,0,11,False,0
portals,0,397,False,0
portals,0,401,False,0
portals,0,203,False,0
portals,0,66,False,0
portals,0,291,False,0
portals,0,43,False,0
portals,0,55,False,0
portals,0,75,False,0
portals,0,203,False,0
portals,0,266,False,0
portals,0,11,False,0
portals,0,202,False,0
portals,0,66,False,0
portals,0,401,False,0
portals,0,11,False,0
portals,0,125,False,0
portals,0,43,False,0
portals,0,217,False,0
portals,0,188,False,0
portals,0,36,False,0
portals,0,11,False,0
portals,0,58,False,0
portals,0,139,False,0
portals,0,57,False,0
portals,0,126,False,0
portals,0,11,False,0
portals,0,163,False,0
portals,0,11,False,0
portals,0,46,False,0
portals,0,11,False,0
portals,0,106,False,0
portals,0,145,False,0
portals,0,53,False,0
portals,0,131,False,0
portals,0,118,False,0
portals,0,31,False,0
portals,0,177,False,0
portals,0,191,False,0
portals,0,16,False,0
portals,0,62,False,0
portals,0,107,False,0
portals,0,11,False,0
portals,0,43,False,0
portals,0,26,False,0
portals,0,83,False,0
portals,0,67,False,0
portals,0,127,False,0
portals,0,76,False,0
portals,0,125,False,0
portals,0,401,False,0
portals,0,75,False,0
portals,0,261,False,0
portals,0,92,False,0
portals,0,331,False,0
portals,0,130,False,0
portals,0,144,False,0
portals,0,354,False,0
portals,0,185,False,0
portals,0,147,False,0
portals,0,393,False,0
portals,0,11,False,0
portals,0,205,False,0
portals,0,229,False,0
portals,0,261,False,0
portals,0,149,False,0
portals,0,19,False,0
portals,0,215,False,0
portals,0,43,False,0
portals,0,26,False,0
portals,0,165,False,0
portals,0,173,False,0
portals,0,85,False,0
portals,0,93,False,0
portals,0,43,False,0
portals,0,43,False,0
portals,0,15,False,0
portals,0,35,False,0
portals,0,11,False,0
portals,0,108,False,0
portals,0,11,False,0
portals,0,24,False,0
portals,0,317,False,0
portals,0,82,False,0
portals,0,51,False,0
portals,0,11,False,0
portals,0,115,False,0
portals,0,31,False,0
portals,0,25,False,0
portals,0,125,False,0
portals,0,43,False,0
portals,0,73,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,34,False,0
portals,0,93,False,0
portals,0,401,False,0
portals,0,271,False,0
portals,0,237,False,0
portals,0,89,False,0
portals,0,39,False,0
portals,0,250,False,0
portals,0,69,False,0
portals,0,201,False,0
portals,0,126,False,0
portals,0,58,False,0
portals,0,289,False,0
portals,0,305,False,0
portals,0,111,False,0
portals,0,210,False,0
portals,0,52,False,0
portals,0,129,False,0
portals,0,62,False,0
portals,0,157,False,0
portals,0,43,False,0
portals,0,171,False,0
portals,0,169,False,0
portals,0,57,False,0
portals,0,95,False,0
portals,0,11,False,0
portals,0,175,False,0
portals,0,193,False,0
portals,0,175,False,0
portals,0,86,False,0
portals,0,215,False,0
portals,0,43,False,0
portals,0,183,False,0
portals,0,191,False,0
portals,0,43,False,0
portals,0,92,False,0
portals,0,57,False,0
portals,0,401,False,0
portals,0,62,False,0
portals,0,83,False,0
portals,0,11,False,0
portals,0,53,False,0
portals,0,89,False,0
portals,0,48,False,0
portals,0,159,False,0
portals,0,193,False,0
portals,0,39,False,0
portals,0,136,False,0
portals,0,11,False,0
portals,0,39,False,0
portals,0,385,False,0
portals,0,117,False,0
portals,0,83,False,0
portals,0,266,False,0
portals,0,122,False,0
portals,0,59,False,0
portals,0,45,False,0
portals,0,401,False,0
portals,0,62,False,0
portals,0,57,False,0
portals,0,103,False,0
portals,0,198,False,0
portals,0,107,False,0
portals,0,237,False,0
portals,0,188,False,0
portals,0,11,False,0
portals,0,130,False,0
portals,0,26,False,0
portals,0,11,False,0
portals,0,253,False,0
portals,0,43,False,0
portals,0,139,False,0
portals,0,137,False,0
portals,0,107,False,0
portals,0,23,False,0
portals,0,197,False,0
portals,0,126,False,0
portals,0,169,False,0
portals,0,57,False,0
portals,0,93,False,0
portals,0,11,False,0
portals,0,173,False,0
portals,0,119,False,0
portals,0,86,False,0
portals,0,11,False,0
portals,0,50,False,0
portals,0,44,False,0
portals,0,39,False,0
portals,0,141,False,0
portals,0,107,False,0
portals,0,95,False,0
portals,0,177,False,0
portals,0,123,False,0
portals,0,121,False,0
portals,0,137,False,0
portals,0,177,False,0
portals,0,137,False,0
portals,0,201,False,0
portals,0,61,False,0
portals,0,43,False,0
portals,0,55,False,0
portals,0,113,False,0
portals,0,11,False,0
portals,0,55,False,0
portals,0,66,False,0
portals,0,51,False,0
portals,0,75,False,0
portals,0,198,False,0
portals,0,11,False,0
portals,0,81,False,0
portals,0,11,False,0
portals,0,183,False,0
portals,0,81,False,0
portals,0,57,False,0
portals,0,303,False,0
portals,0,23,False,0
portals,0,11,False,0
portals,0,194,False,0
portals,0,20,False,0
portals,0,117,False,0
portals,0,167,False,0
portals,0,94,False,0
portals,0,401,False,0
portals,0,75,False,0
portals,0,193,False,0
portals,0,64,False,0
portals,0,255,False,0
portals,0,193,False,0
portals,0,171,False,0
portals,0,58,False,0
portals,0,20,False,0
portals,0,43,False,0
portals,0,71,False,0
portals,0,55,False,0
portals,0,77,False,0
portals,0,43,False,0
portals,0,153,False,0
portals,0,117,False,0
portals,0,45,False,0
portals,0,11,False,0
portals,0,39,False,0
portals,0,43,False,0
portals,0,69,False,0
portals,0,11,False,0
portals,0,29,False,0
portals,0,250,False,0
portals,0,43,False,0
portals,0,261,False,0
portals,0,11,False,0
portals,0,198,False,0
portals,0,309,False,0
portals,0,54,False,0
portals,0,80,False,0
portals,0,11,False,0
portals,0,11,False,0
portals,0,75,False,0
